.9998021600912769,.9990372920290949,.9998389335484773,.9999965545693315,.9987642102528799,.9999915891608091,.9997224730639064
.9998437517578037,.999689908151539,.999840371869595,.999993582547049,.9997861719810286,.9999864238409039,.9997421383805719
.9999101452663702,.998945659253059,.9987595946348768,.9999942985736081,.9987012689921367,.9999454395894658,.9994336352524689
.9998971628205565,.9993943216703856,.999751366597762,.9999942176391499,.9988685095020476,.9999913568419078,.9997217003277946
.9999560884473726,.9410927276780295,.9992794368814034,.9999980721763853,.9018874523918478,.9999910864054387,.9996370156175569
.9997369994957349,.99896570895102,.9998403322204298,.9999946761792127,.9992975204288826,.9999966020826152,.999721700728484
.9999359381327299,.9999205288357522,.9999338763643567,.9999972122940037,.9999673053883767,.9999961596172668,.9997799821718272
.5320563089688051,.3822769121902284,.10678444619409226,.8155933838753625,.6451062385903275,.039016644678857584,.9819635612493589
.9998303063458105,.9997227479817559,.9998461874370067,.9999945688466432,.9993867191408657,.9999934984339219,.9997764895312414
.9999054848517568,.9980553381988261,.9996801291080615,.9999970495726893,.9974357999040188,.9999734371031701,.9995878062436753
.9998884219015499,.9997867299180071,.999937778823455,.9999992525414767,.999876606293765,.9999983431614711,.9997723701731703
.999895246967362,.9990121470901481,.9997844147819418,.9999779593582273,.9989295300769467,.9999927524343429,.9996995323220751
.9999046329042599,.9998352846113034,.9997374315486504,.9999987666037008,.9999280889993227,.99998963621941,.9997090083054316
.9998984168133217,.9999638509544015,.9999342547403968,.9999975433964047,.999982623363719,.9999980882178443,.9997491940966676
.999804131034603,.9996820377323993,.9998816438350809,.999969588266551,.9999595054395057,.9999859558853367,.9996300885939097
.9998412200695882,.9971888529945324,.9996984718777351,.9998648024618182,.9961556066341644,.9999946864251367,.9996873519170442
.9344249020033137,-.0032040192611379704,.21110810815842904,.4250724252520356,.541399406261712,.45576634568929275,.9285272734862307
.9998489706195945,.9998085898723673,.9996974055477067,.9999842817707769,.9988632452278212,.9999868611399652,.999737760450213
-.03379072706944829,-.008537194996331737,.28311000691735927,-.5828880477208584,-.29209560672776613,-.8045656810220599,.964360391845474
.9999560871150177,.9998052297312662,.99993436004372,.9999998300365137,.9999265754136318,.9999966529306085,.9998574206095806
