10.198039027185569,3.605551275463989,11.320777358467925
6.324555320336759,3.605551275463989,9.80612053770501
2.8284271247461903,6.708203932499369,9.80612053770501
2.8284271247461903,10.44030650891055,11.320777358467925
10.198039027185569,2.23606797749979,8.207313811473277
6.324555320336759,2.23606797749979,5.946427498927402
2.8284271247461903,6.082762530298219,5.946427498927402
2.8284271247461903,10.04987562112089,8.207313811473277
11.661903789690601,5.385164807134504,6.20966987850401
8.48528137423857,5.385164807134504,2.561249694973139
6.324555320336759,7.810249675906654,2.561249694973139
6.324555320336759,11.180339887498949,6.20966987850401
14.142135623730951,9.219544457292887,6.462197768561405
11.661903789690601,9.219544457292887,3.124099870362662
10.198039027185569,10.816653826391969,3.124099870362662
10.198039027185569,13.45362404707371,6.462197768561405
