.4428500142691474,.7447819789879648,.42031692011432675
.5623413251903491,.7447819789879648,.45161294723690226
.8408964152537146,.5460241725418133,.45161294723690226
.8408964152537146,.4376816846113512,.42031692011432675
.4428500142691474,.9457416090031758,.49364469957074353
.5623413251903491,.9457416090031758,.5799451672340724
.8408964152537146,.5734090813814468,.5799451672340724
.8408964152537146,.4461024972380202,.49364469957074353
.41412387656655203,.6094183098284,.5675194386101814
.48549177170732344,.6094183098284,.8836678162313203
.5623413251903491,.5060373107447631,.8836678162313203
.5623413251903491,.42294850537622564,.5675194386101814
.3760603093086394,.4657579390827989,.5563202587494782
.41412387656655203,.4657579390827989,.8001152414899243
.4428500142691474,.4300000760562836,.8001152414899243
.4428500142691474,.38556300295727713,.5563202587494782
