0.06748365579183072,0.46431795770912854,0.36667103752255853,0.10152734897648227
0.5132272888458775,0.018104323814152938,0.23919272191453672,0.22947566542543282
0.2697672496098423,0.31438013890644984,0.18950881797782085,0.2263437935058871
0.011484176514202525,0.292982499944968,0.35267635314445783,0.34285697039637153
0.30481738181989176,0.16941804069009564,0.31765854879905486,0.20810602869095773
0.2557581886255736,0.10935702918003054,0.18777503884927296,0.44710974334512293
0.06451903739075607,0.374940799460409,0.13545556281315818,0.42508460033567685
0.40925046763146605,0.07172007209361302,0.3670269118755973,0.15200254839932376
0.08980095202532902,0.06146717042814458,0.472811759023351,0.3759201185231753
0.2761484365591104,0.21215323104588898,0.2551208663915891,0.25657746600341147
0.2355812135811078,0.22956815356051638,0.11678653271743339,0.4180641001409425
0.015814568652417885,0.3502751911038877,0.3824717168939264,0.2514385233497681
0.2517119428020064,0.2482018429903958,0.3692500083891793,0.13083620581841857
0.13353889158646048,0.06404701992607464,0.08068828530693804,0.7217258031805268
0.3746027754279766,0.3088966903269112,0.04116899881347116,0.27533153543164096
0.25589073177479804,0.24307074012089758,0.4352117144858611,0.06582681361844328
0.3990204141476931,0.1786736770555935,0.12179032441002562,0.30051558438668763
0.23525527987606676,0.12416216411943864,0.3485885377152612,0.29199401828923344
0.28623398959826774,0.09722208174317665,0.506677944048671,0.10986598460988474
0.059730859289053695,0.2074101841394586,0.4251019410246869,0.30775701554680074
0.3819618666127018,0.09244717300095308,0.3331780143750863,0.19241294601125875
0.25239841585096284,0.21200751606822696,0.33728661708216773,0.19830745099864258
0.02611242028373145,0.4621983680155879,0.4183189251160489,0.09337028658463174
0.08945942336980368,0.36517176316673583,0.06798989139628843,0.4773789220671721
