0.2879822981301943,0.24247866424544817,0.4695390376243575
0.11023125106835172,0.012266088390231782,0.8775026605414166
0.46272186820125666,0.42524489120958786,0.11203324058915541
0.5283324582396556,0.026375041295768273,0.4452925004645762
0.22480618783127457,0.5590071311400969,0.2161866810286285
0.34560985536423744,0.2498860107267744,0.404504133908988
0.1044607447839401,0.7682399600915817,0.12729929512447835
0.7016600678388332,0.2214305154663746,0.07690941669479238
0.16160464844904396,0.39427669007071503,0.444118661480241
0.5553370979658456,0.08407806834136877,0.36058483369278554
0.31098593918491496,0.13371700897822952,0.5552970518368555
0.4687109077538647,0.06796794342806704,0.4633211488180683
0.46791672587142374,0.35963708105302283,0.17244619307555345
0.13717536113909337,0.025635393676758156,0.8371892451841485
0.2625087773636351,0.5999682780164934,0.13752294461987155
0.489623600578569,0.13351248769452428,0.37686391172690664
0.34524004164730643,0.5624867181265671,0.09227324022612642
0.3656836748755419,0.32386932037639654,0.3104470047480617
