11.42862354425821,1.0461781440666407,-2.5875622091142807
-8.139511515529653,-1.1205403017076894,4.483813824699186
3.3283175625230683,4.512997701197796,7.269882810099176
7.448761537213485,5.173397550681376,2.66616344652539
1.5802102034410623,-1.4555074795140264,10.111920364946283
-0.35336736998501506,-3.1977683835484862,2.5876741637623715
-0.7458321234652572,-3.7707321660554713,-3.821235891656456
3.0040130283237856,2.4229119633914697,-8.181908086967955
-6.781861020085232,-2.3007508935512133,-7.154214444037921
3.7926685360175556,-1.4529587457647717,1.0399197765463932
-7.763528423712275,-5.974936176182676,-1.7425744376272012
-0.27599582108718757,-2.9132617240555234,7.910204683851074
-5.095146226952235,8.403521315708277,-1.8994517533137099
-7.216059447739065,-1.0831470594176629,-5.0753896505641904
6.7290329897748205,-1.7403341380183817,-5.383263298018559
-2.0537070444378145,-4.243520144569047,-2.6871303255495915
-1.3087510245093046,3.8573882085163955,1.3636022959261824
2.4221326159510457,3.837062328822996,1.099548730493804
